ID	PROMPTS_COUNT	UNCACHED_PROMPTS_TOKENS	CACHED_PROMPTS_TOKENS	RESPONSES_TOKENS	TOTAL_TOKENS	COST_IN_DOLLARS	MODEL_NAME
111	1	677	0	528	1205	0.006126	openai/gpt-5.1
112	1	401	0	68	469	0.001181	openai/gpt-5.1
113	1	472	0	87	559	0.001460	openai/gpt-5.1
114	1	456	0	103	559	0.001600	openai/gpt-5.1
115	1	382	0	102	484	0.001498	openai/gpt-5.1
116	1	347	0	101	448	0.001444	openai/gpt-5.1
117	1	478	0	157	635	0.002168	openai/gpt-5.1
118	1	500	0	291	791	0.003535	openai/gpt-5.1
119	1	657	0	337	994	0.004191	openai/gpt-5.1
120	1	442	0	137	579	0.001923	openai/gpt-5.1
121	1	424	0	168	592	0.002210	openai/gpt-5.1
122	1	554	0	253	807	0.003223	openai/gpt-5.1
123	1	552	0	259	811	0.003280	openai/gpt-5.1
124	1	635	0	272	907	0.003514	openai/gpt-5.1
125	1	448	0	204	652	0.002600	openai/gpt-5.1
126	1	449	0	227	676	0.002831	openai/gpt-5.1
127	1	506	0	205	711	0.002683	openai/gpt-5.1
128	1	466	0	201	667	0.002593	openai/gpt-5.1
129	1	558	0	90	648	0.001598	openai/gpt-5.1
130	1	480	0	271	751	0.003310	openai/gpt-5.1
131	1	480	0	321	801	0.003810	openai/gpt-5.1
132	1	469	0	321	790	0.003796	openai/gpt-5.1
133	1	313	0	92	405	0.001311	openai/gpt-5.1
134	1	486	0	79	565	0.001398	openai/gpt-5.1
135	1	510	0	66	576	0.001298	openai/gpt-5.1
136	1	384	0	108	492	0.001560	openai/gpt-5.1
137	1	367	0	146	513	0.001919	openai/gpt-5.1
138	1	493	0	181	674	0.002426	openai/gpt-5.1
139	1	425	0	146	571	0.001991	openai/gpt-5.1
140	1	398	0	145	543	0.001948	openai/gpt-5.1
141	1	291	0	90	381	0.001264	openai/gpt-5.1
142	1	597	0	147	744	0.002216	openai/gpt-5.1
143	1	523	0	201	724	0.002664	openai/gpt-5.1
144	1	418	0	283	701	0.003353	openai/gpt-5.1
145	1	495	0	80	575	0.001419	openai/gpt-5.1
146	1	452	0	206	658	0.002625	openai/gpt-5.1
147	1	484	0	133	617	0.001935	openai/gpt-5.1
148	1	757	0	519	1276	0.006136	openai/gpt-5.1
149	1	546	0	165	711	0.002333	openai/gpt-5.1
150	1	418	0	77	495	0.001293	openai/gpt-5.1
151	1	445	0	212	657	0.002676	openai/gpt-5.1
152	1	448	0	171	619	0.002270	openai/gpt-5.1
