ID	PROMPTS_COUNT	UNCACHED_PROMPTS_TOKENS	CACHED_PROMPTS_TOKENS	RESPONSES_TOKENS	TOTAL_TOKENS	COST_IN_DOLLARS	MODEL_NAME
110	1	497	0	133	630	0.001951	openai/gpt-5.1
111	1	497	0	99	596	0.001611	openai/gpt-5.1
112	1	536	0	298	834	0.003650	openai/gpt-5.1
113	1	491	0	115	606	0.001764	openai/gpt-5.1
114	1	512	0	81	593	0.001450	openai/gpt-5.1
115	1	621	0	207	828	0.002846	openai/gpt-5.1
116	1	468	0	92	560	0.001505	openai/gpt-5.1
117	1	414	0	109	523	0.001608	openai/gpt-5.1
118	1	575	0	219	794	0.002909	openai/gpt-5.1
119	1	0	0	0	0	0.000000	openai/gpt-5.1
120	1	763	0	617	1380	0.007124	openai/gpt-5.1
121	1	773	0	617	1390	0.007136	openai/gpt-5.1
122	1	763	0	629	1392	0.007244	openai/gpt-5.1
123	1	746	0	639	1385	0.007323	openai/gpt-5.1
124	1	748	0	612	1360	0.007055	openai/gpt-5.1
125	1	469	0	143	612	0.002016	openai/gpt-5.1
126	1	325	0	68	393	0.001086	openai/gpt-5.1
127	1	494	0	183	677	0.002448	openai/gpt-5.1
128	1	646	0	378	1024	0.004588	openai/gpt-5.1
129	1	474	0	56	530	0.001153	openai/gpt-5.1
130	1	508	0	71	579	0.001345	openai/gpt-5.1
131	1	442	0	74	516	0.001293	openai/gpt-5.1
132	1	504	0	100	604	0.001630	openai/gpt-5.1
133	1	526	0	307	833	0.003728	openai/gpt-5.1
134	1	644	0	454	1098	0.005345	openai/gpt-5.1
135	1	461	0	206	667	0.002636	openai/gpt-5.1
136	1	499	0	67	566	0.001294	openai/gpt-5.1
137	1	499	0	85	584	0.001474	openai/gpt-5.1
138	1	434	0	73	507	0.001273	openai/gpt-5.1
139	1	474	0	70	544	0.001293	openai/gpt-5.1
140	1	528	0	169	697	0.002350	openai/gpt-5.1
141	1	444	0	89	533	0.001445	openai/gpt-5.1
142	1	467	0	77	544	0.001354	openai/gpt-5.1
143	1	538	0	109	647	0.001763	openai/gpt-5.1
144	1	516	0	84	600	0.001485	openai/gpt-5.1
145	1	509	0	255	764	0.003186	openai/gpt-5.1
146	1	344	0	61	405	0.001040	openai/gpt-5.1
147	1	344	0	76	420	0.001190	openai/gpt-5.1
148	1	344	0	61	405	0.001040	openai/gpt-5.1
149	1	344	0	76	420	0.001190	openai/gpt-5.1
150	1	368	0	54	422	0.001000	openai/gpt-5.1
151	1	637	0	496	1133	0.005756	openai/gpt-5.1
152	1	742	0	496	1238	0.005888	openai/gpt-5.1
153	1	751	0	498	1249	0.005919	openai/gpt-5.1
154	1	384	0	123	507	0.001710	openai/gpt-5.1
155	1	337	0	51	388	0.000931	openai/gpt-5.1
156	1	327	0	69	396	0.001099	openai/gpt-5.1
157	1	435	0	63	498	0.001174	openai/gpt-5.1
158	1	392	0	69	461	0.001180	openai/gpt-5.1
159	1	553	0	143	696	0.002121	openai/gpt-5.1
160	1	0	0	0	0	0.000000	openai/gpt-5.1
161	1	451	0	96	547	0.001524	openai/gpt-5.1
162	1	421	0	90	511	0.001426	openai/gpt-5.1
163	1	1409	0	1149	2558	0.013251	openai/gpt-5.1
164	1	774	0	453	1227	0.005498	openai/gpt-5.1
165	1	465	0	193	658	0.002511	openai/gpt-5.1
166	1	482	0	55	537	0.001153	openai/gpt-5.1
167	1	533	0	257	790	0.003236	openai/gpt-5.1
168	1	446	0	136	582	0.001918	openai/gpt-5.1
169	1	542	0	338	880	0.004057	openai/gpt-5.1
170	1	480	0	222	702	0.002820	openai/gpt-5.1
171	1	441	0	245	686	0.003001	openai/gpt-5.1
172	1	538	0	270	808	0.003373	openai/gpt-5.1
173	1	722	0	400	1122	0.004903	openai/gpt-5.1
174	1	440	0	96	536	0.001510	openai/gpt-5.1
175	1	545	0	149	694	0.002171	openai/gpt-5.1
176	1	485	0	50	535	0.001106	openai/gpt-5.1
177	1	439	0	53	492	0.001079	openai/gpt-5.1
178	1	453	0	108	561	0.001646	openai/gpt-5.1
179	1	440	0	108	548	0.001630	openai/gpt-5.1
180	1	478	0	85	563	0.001448	openai/gpt-5.1
181	1	553	0	340	893	0.004091	openai/gpt-5.1
182	1	408	0	123	531	0.001740	openai/gpt-5.1
183	1	399	0	126	525	0.001759	openai/gpt-5.1
184	1	476	0	56	532	0.001155	openai/gpt-5.1
185	1	551	0	99	650	0.001679	openai/gpt-5.1
186	1	451	0	250	701	0.003064	openai/gpt-5.1
187	1	507	0	172	679	0.002354	openai/gpt-5.1
188	1	453	0	245	698	0.003016	openai/gpt-5.1
189	1	841	0	610	1451	0.007151	openai/gpt-5.1
190	1	536	0	81	617	0.001480	openai/gpt-5.1
191	1	1398	0	1254	2652	0.014288	openai/gpt-5.1
192	1	1017	0	879	1896	0.010061	openai/gpt-5.1
